"","name","url","rent","admin","deposit","key_money","shozaichi","ekitoho_1","ekitoho_2","ekitoho_3","floor_plan","floor_plan_detail","area","age","floor","muki","kouzou","lat","lng","details","flag_teikishakuya","rent_total","dist_nakanosakaue","flag_not_unitbath","flag_kado","flag_yokushitsu_kansou","flag_autolock","flag_takuhai","flag_3_konro","flag_2_konro","flag_onsui"
"190","東京メトロ丸ノ内線 中野坂上駅 3階建 新築","https://suumo.jp/chintai/jnc_000048141181/?bc=100150919035",94000,4000,94000,0,"東京都中野区中央２","東京メトロ丸ノ内線/中野坂上駅 歩8分","ＪＲ中央線/東中野駅 歩11分","東京メトロ丸ノ内線/新中野駅 歩13分","ワンルーム","洋10",22.81,0,3,"東","木造",35.7007731888181,139.678283183572,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、フローリング、シャワー付洗面台、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、角住戸、温水洗浄便座、脱衣所、洗面所独立、2口コンロ、駐輪場、宅配ボックス、光ファイバー、礼金不要、閑静な住宅地、最上階、防犯カメラ、ペット相談、敷金1ヶ月、2沿線利用可、ネット使用料不要、24時間換気システム、3駅以上利用可、駅徒歩10分以内、全居室6畳以上、全居室8畳以上、都市ガス、洗面所にドア、高速ネット対応、保証会社利用可、初期費用カード決済可",0,98000,544.532763348293,1,1,1,1,1,0,1,1
"191","アーバンプレイス中野坂上IV　Ａ棟","https://suumo.jp/chintai/jnc_000040852651/?bc=100151023379",56000,4000,0,0,"東京都中野区中央２","東京メトロ丸ノ内線/中野坂上駅 歩4分","ＪＲ中央線/東中野駅 歩12分","東京メトロ丸ノ内線/新中野駅 歩15分","ワンルーム","洋5",10.46,2,1,"東","木造",35.6997536616373,139.680898828684,"エアコン、クロゼット、フローリング、オートロック、室内洗濯置、温水洗浄便座、光ファイバー、礼金不要、敷金不要、IHクッキングヒーター、照明付、仲介手数料不要、2沿線利用可、ネット使用料不要、保証金不要、2駅利用可、3駅以上利用可、駅徒歩5分以内、駅徒歩10分以内、都市ガス、シャワールーム、敷金・礼金不要、初期費用カード決済可",0,60000,321.592313341262,0,0,0,1,0,0,0,1
"192","東京メトロ丸ノ内線 中野新橋駅 5階建 築17年","https://suumo.jp/chintai/jnc_000047491994/?bc=100149235035",78000,9000,78000,78000,"東京都中野区本町３","東京メトロ丸ノ内線/中野新橋駅 歩3分","東京メトロ丸ノ内線/新中野駅 歩11分","東京メトロ丸ノ内線/中野坂上駅 歩12分","1K","洋7.1 K2.0",23.58,17,1,"東","鉄筋コン",35.6939766852693,139.675529816156,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、CATV、外壁タイル張り、防犯カメラ、照明付、分譲賃貸、グリル付、全居室洋室、敷金1ヶ月、全居室フローリング、2沿線利用可、CS、テラス、床下収納、2駅利用可、3駅以上利用可、駅徒歩5分以内、駅徒歩10分以内、セキュリティ会社加入済、耐震ラッチ吊戸棚、都市ガス、BS、高速ネット対応、礼金1ヶ月、通風良好",0,87000,695.934426495577,1,0,1,1,1,0,1,0
"193","東京メトロ丸ノ内線 中野坂上駅 5階建 築17年","https://suumo.jp/chintai/jnc_000032921574/?bc=100151948313",82000,6000,82000,82000,"東京都中野区本町３","東京メトロ丸ノ内線/中野坂上駅 歩10分","東京メトロ丸ノ内線/中野新橋駅 歩3分","東京メトロ丸ノ内線/新中野駅 歩11分","1K","-",20.78,17,5,"南","鉄筋コン",35.6939766852693,139.675529816156,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、宅配ボックス、CATV、外壁タイル張り、最上階、BS・CS、防犯カメラ、分譲賃貸、保証人不要、ガスレンジ付、デザイナーズ、2沿線利用可、ネット使用料不要、眺望良好、保証金不要、南面リビング、耐震構造、2駅利用可、3駅以上利用可、防犯強化地域、駅徒歩5分以内、駅徒歩10分以内、上階無し、敷地内ごみ置き場、日勤管理、洗面所にドア、南面バルコニー、初期費用カード決済可、通風良好",0,88000,695.934426495577,1,0,1,1,1,0,1,0
"194","東京メトロ丸ノ内線 中野坂上駅 2階建 築26年","https://suumo.jp/chintai/jnc_000015168265/?bc=100151739428",60000,0,60000,0,"東京都中野区本町３","東京メトロ丸ノ内線/中野坂上駅 歩8分","東京メトロ丸ノ内線/中野新橋駅 歩6分","東京メトロ丸ノ内線/新中野駅 歩9分","1K","洋6",17.4,26,1,"南","木造",35.6955845841346,139.676656595514,"エアコン、クロゼット、フローリング、室内洗濯置、陽当り良好、シューズボックス、南向き、角住戸、駐輪場、CATV、光ファイバー、礼金不要、閑静な住宅地、2面採光、照明付、敷金1ヶ月、CATVインターネット、眺望良好、2駅利用可、3駅以上利用可、駅徒歩10分以内、敷地内ごみ置き場、全居室6畳以上、都市ガス、玄関収納、高速ネット対応、年内入居可、初期費用カード決済可、通風良好",0,60000,529.870831502887,0,1,0,0,0,0,0,0
"195","東京メトロ丸ノ内線 中野坂上駅 2階建 築56年","https://suumo.jp/chintai/jnc_000048104473/?bc=100151493532",73000,0,0,0,"東京都中野区中央１","東京メトロ丸ノ内線/中野坂上駅 歩7分","東京メトロ丸ノ内線/西新宿駅 歩12分","ＪＲ総武線/東中野駅 歩13分","1DK","洋4 DK5.5",24,56,2,"-","木造",35.6990761324123,139.686987211146,"エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、角住戸、2口コンロ、CATV、光ファイバー、即入居可、閑静な住宅地、2面採光、最上階、保証人不要、二人入居相談、全居室フローリング、2沿線利用可、駅まで平坦、内装リフォーム済、3駅以上利用可、駅徒歩10分以内、上階無し、都市ガス、リノベーション、敷金・礼金不要、通風良好",0,73000,485.558366408313,0,1,0,0,0,0,1,0
"196","トーシンフェニックス中野新橋パインアイル","https://suumo.jp/chintai/jnc_000047471380/?bc=100151630010",78000,9000,78000,78000,"東京都中野区本町３","都営大江戸線/中野坂上駅 歩10分","東京メトロ丸ノ内線/新中野駅 歩11分","東京メトロ丸ノ内線/中野新橋駅 歩3分","1K","洋7.1 K2.0",23.58,17,1,"東","鉄筋コン",35.6939766852693,139.675529816156,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、宅配ボックス、CATV、光ファイバー、外壁タイル張り、即入居可、防犯カメラ、照明付、分譲賃貸、グリル付、全居室洋室、全居室フローリング、2沿線利用可、ネット使用料不要、テラス、床下収納、保証金不要、2駅利用可、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、駅徒歩10分以内、24時間ゴミ出し可、敷地内ごみ置き場、全居室6畳以上、都市ガス、洗面所にドア、初期費用カード決済可",0,87000,695.934426495577,1,0,1,1,1,0,1,0
"197","トーシンフェニックス中野新橋パインアイル","https://suumo.jp/chintai/jnc_000032921573/?bc=100151943540",82000,6000,82000,82000,"東京都中野区本町３","東京メトロ丸ノ内線/中野新橋駅 歩3分","都営大江戸線/中野坂上駅 歩13分","東京メトロ丸ノ内線/新中野駅 歩12分","1K","洋6.3",20.78,17,5,"南","鉄筋コン",35.6939797406296,139.67553564885,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、南向き、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、外壁タイル張り、閑静な住宅地、BS・CS、防犯カメラ、分譲賃貸、グリル付、敷金1ヶ月、全居室フローリング、ネット専用回線、駅まで平坦、エアコン全室、保証金不要、3駅以上利用可、3沿線以上利用可、駅前、駅徒歩5分以内、24時間ゴミ出し可、風除室、敷地内ごみ置き場、全居室6畳以上、都市ガス、洗面所にドア、高速ネット対応、礼金1ヶ月、初期費用カード決済可、全室照明付",0,88000,695.308022458693,1,0,1,1,1,0,1,0
"198","東京メトロ丸ノ内線 中野坂上駅 7階建 築41年","https://suumo.jp/chintai/jnc_000043692477/?bc=100144993422",99000,5000,99000,99000,"東京都中野区中央２","東京メトロ丸ノ内線/中野坂上駅 歩2分","ＪＲ総武線/東中野駅 歩16分","東京メトロ丸ノ内線/新中野駅 歩10分","1DK","洋6 DK8",34.7,41,2,"南","鉄筋コン",35.6976922029558,139.679760679586,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、角住戸、温水洗浄便座、エレベーター、2口コンロ、駐輪場、CATV、即入居可、2面採光、グリル付、敷金1ヶ月、南西角住戸、全居室フローリング、玄関ホール、2沿線利用可、浴室に窓、3駅以上利用可、駅徒歩5分以内、敷地内ごみ置き場、都市ガス、南面バルコニー、リノベーション、礼金1ヶ月、初期費用カード決済可",0,104000,233.502683670354,1,1,0,0,0,0,1,1
"199","デュオフラッツ東中野","https://suumo.jp/chintai/jnc_000046433427/?bc=100147686783",108000,10000,108000,0,"東京都中野区東中野１","ＪＲ中央線/東中野駅 歩7分","東京メトロ丸ノ内線/中野坂上駅 歩7分","東京メトロ丸ノ内線/西新宿駅 歩20分","1K","洋6.6 K",25.26,0,2,"南","鉄筋コン",35.7025939511252,139.683114352266,"バストイレ別、バルコニー、エアコン、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、温水洗浄便座、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、外壁タイル張り、即入居可、礼金不要、防犯カメラ、全居室洋室、単身者相談、敷金1ヶ月、全居室フローリング、玄関ホール、ディンプルキー、ネット使用料不要、眺望良好、ダブルロックキー、築2年以内、浴室未使用、トイレ未使用、2駅利用可、3沿線以上利用可、駅徒歩10分以内、バス停徒歩3分以内、敷地内ごみ置き場、キッチン未使用、都市ガス、洗面所にドア、南面バルコニー、室内物干機、初期費用カード決済可、通風良好",0,118000,618.847677536663,1,0,1,1,1,0,1,1
"200","ＤＵＯＦＬＡＴＳ東中野 0302号室","https://suumo.jp/chintai/jnc_000046433429/?bc=100139081369",109000,10000,109000,109000,"東京都中野区東中野１","東京メトロ丸ノ内線/中野坂上駅 歩8分","ＪＲ中央線/東中野駅 歩8分","東京メトロ丸ノ内線/西新宿駅 歩20分","ワンルーム","洋7.7",25.67,0,3,"南","鉄筋コン",35.701906241832,139.682723858786,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、南向き、追焚機能浴室、温水洗浄便座、脱衣所、エレベーター、洗面所独立、2口コンロ、駐輪場、宅配ボックス、光ファイバー、即入居可、防犯カメラ、2沿線利用可、ディンプルキー、ダブルロックキー、築2年以内、人感照明センサー、3駅以上利用可、駅徒歩10分以内、敷地内ごみ置き場、都市ガス",0,119000,539.172286472919,1,0,1,1,1,0,1,1
"201","ＤＵＯＦＬＡＴＳ東中野 0403号室","https://suumo.jp/chintai/jnc_000046433433/?bc=100139081370",110000,10000,110000,110000,"東京都中野区東中野１","東京メトロ丸ノ内線/中野坂上駅 歩8分","ＪＲ中央線/東中野駅 歩8分","東京メトロ丸ノ内線/西新宿駅 歩20分","1K","洋6.6 K0",25.26,0,4,"南","鉄筋コン",35.701906241832,139.682723858786,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、南向き、追焚機能浴室、温水洗浄便座、脱衣所、エレベーター、洗面所独立、2口コンロ、駐輪場、宅配ボックス、光ファイバー、即入居可、防犯カメラ、2沿線利用可、ディンプルキー、ダブルロックキー、築2年以内、人感照明センサー、3駅以上利用可、駅徒歩10分以内、敷地内ごみ置き場、都市ガス",0,120000,539.172286472919,1,0,1,1,1,0,1,1
